SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChurnBinary,ARPM,CLV_proxy,ServiceCount,ContractRiskScore,HighRiskFlag,ElectronicCheckFlag,NewCustomerFlag,LongTermCustomerFlag,PremiumCustomerFlag,TotalRiskScore,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureSegment_Established,TenureSegment_Loyal,TenureSegment_New,ChargesSegment_Low,ChargesSegment_Medium,ChargesSegment_Premium,PredictedChurn,ChurnProbability,TopRiskFactor,RetentionRecommendation
0,4,80.35,307.4,1,76.85,321.4,3,3,1,1,1,0,0,6,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0.9994789,ChurnBinary,Contact customer proactively
0,12,84.6,959.9,0,79.99166666666666,1015.2,5,3,0,1,0,0,0,4,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0.0006297301,ChurnBinary,Contact customer proactively
0,1,49.9,49.9,1,49.9,49.9,3,3,0,0,1,0,0,4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,1,0.9992894,ChurnBinary,Contact customer proactively
0,22,57.95,1271.8,0,57.809090909090905,1274.9,5,3,0,0,0,0,0,3,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0.00026178718,ChurnBinary,Contact customer proactively
0,49,49.65,2409.9,0,49.18163265306123,2432.85,4,1,0,0,0,1,0,1,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,13,19.75,265.75,0,20.442307692307693,256.75,1,1,0,0,0,0,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,66,90.55,6130.95,0,92.89318181818182,5976.3,6,2,0,0,0,1,1,2,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0.00018626945,ChurnBinary,Contact customer proactively
0,62,39.0,2337.45,0,37.7008064516129,2418.0,3,1,0,0,0,1,0,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,66,63.3,4189.7,0,63.48030303030303,4177.8,5,1,0,0,0,1,0,1,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,3,35.2,108.95,1,36.31666666666667,105.6,2,3,0,0,1,0,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,0.99919885,ChurnBinary,Contact customer proactively
0,63,68.8,4111.35,0,65.25952380952381,4334.4,7,2,0,0,0,1,0,2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0,0.00018130933,ChurnBinary,Contact customer proactively
0,15,19.35,278.85,0,18.59,290.25,1,1,0,0,0,0,0,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,43,94.1,4107.3,0,95.5186046511628,4046.3,6,3,0,1,0,1,1,4,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0,0.0004572222,ChurnBinary,Contact customer proactively
1,65,109.05,7108.2,0,109.35692307692308,7088.25,8,1,0,1,0,1,1,2,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,0,0.00025637966,ChurnBinary,Contact customer proactively
0,2,85.7,169.8,1,84.9,171.4,4,3,1,1,1,0,0,6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,1,0.9994789,ChurnBinary,Contact customer proactively
0,14,50.1,709.5,0,50.67857142857143,701.4,3,3,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0002901907,ChurnBinary,Contact customer proactively
0,68,109.05,7508.55,0,110.41985294117649,7415.4,8,1,0,0,0,1,1,1,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,0,0.00023373547,ChurnBinary,Contact customer proactively
0,20,19.6,356.15,0,17.807499999999997,392.0,1,3,0,0,0,0,0,3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,0,0.0002473925,ChurnBinary,Contact customer proactively
0,57,65.2,3687.85,0,64.69912280701755,3716.4,6,3,0,0,0,1,0,3,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.00025726092,ChurnBinary,Contact customer proactively
0,72,19.8,1468.75,0,20.39930555555556,1425.6,1,1,0,0,0,1,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,6,84.4,556.35,1,92.725,506.4,4,3,1,1,0,0,0,5,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,1,0.99949694,ChurnBinary,Contact customer proactively
0,53,73.9,3958.25,0,74.68396226415095,3916.7,7,1,0,0,0,1,0,1,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,57,70.1,3913.3,1,68.65438596491228,3995.7,5,2,0,0,0,1,0,2,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,1,0.99816626,ChurnBinary,Contact customer proactively
0,1,20.1,20.1,1,20.1,20.1,1,3,0,0,1,0,0,4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,1,0.99917275,ChurnBinary,Contact customer proactively
0,15,49.0,749.25,0,49.95,735.0,3,3,0,1,0,0,0,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0.00044000146,ChurnBinary,Contact customer proactively
1,40,79.2,3233.85,1,80.84625,3168.0,4,3,0,0,0,1,0,3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,1,0.9990264,ChurnBinary,Contact customer proactively
0,71,53.95,3888.65,0,54.76971830985916,3830.45,6,1,0,0,0,1,0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
1,13,45.3,528.45,0,40.650000000000006,588.9,3,3,0,1,0,0,0,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0.00044277526,ChurnBinary,Contact customer proactively
0,72,91.15,6637.9,0,92.19305555555556,6562.8,9,1,0,0,0,1,1,1,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,0,0.00015802041,ChurnBinary,Contact customer proactively
0,52,95.7,4976.15,0,95.6951923076923,4976.400000000001,6,2,0,0,0,1,1,2,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,0,0.00021412587,ChurnBinary,Contact customer proactively
0,63,81.15,5224.5,0,82.92857142857143,5112.450000000001,4,2,0,0,0,1,0,2,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,0,0.00017758504,ChurnBinary,Contact customer proactively
0,29,19.1,529.5,0,18.25862068965517,553.9000000000001,1,2,0,0,0,0,0,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,29,100.55,2878.75,0,99.26724137931036,2915.95,6,3,0,0,0,0,1,3,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.00040931808,ChurnBinary,Contact customer proactively
0,3,20.75,67.1,0,22.366666666666664,62.25,1,3,0,0,1,0,0,4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,0,0.0003448057,ChurnBinary,Contact customer proactively
0,19,20.6,414.95,0,21.839473684210525,391.4,1,3,0,0,0,0,0,3,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0.00024416577,ChurnBinary,Contact customer proactively
0,61,99.9,6241.35,0,102.31721311475413,6093.900000000001,6,2,0,1,0,1,1,3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,0,0.00033641836,ChurnBinary,Contact customer proactively
0,10,54.25,583.0,0,58.3,542.5,4,3,0,1,0,0,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.0003989974,ChurnBinary,Contact customer proactively
0,67,109.7,7344.45,0,109.6186567164179,7349.900000000001,8,2,0,0,0,1,1,2,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,0,0.00026606917,ChurnBinary,Contact customer proactively
0,42,19.55,839.4,0,19.985714285714284,821.1,1,2,0,0,0,1,0,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,1,75.7,75.7,1,75.7,75.7,3,3,1,1,1,0,0,6,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0.999516,ChurnBinary,Contact customer proactively
0,5,84.0,424.75,0,84.95,420.0,4,3,1,1,1,0,0,6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0.00072613836,ChurnBinary,Contact customer proactively
0,20,19.5,403.15,0,20.1575,390.0,1,2,0,0,0,0,0,2,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0,0.00017376519,ChurnBinary,Contact customer proactively
1,1,69.5,69.5,1,69.5,69.5,2,3,0,0,1,0,0,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,0.99949133,ChurnBinary,Contact customer proactively
0,6,78.95,494.95,0,82.49166666666666,473.7000000000001,4,3,1,1,0,0,0,5,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0.0006493655,ChurnBinary,Contact customer proactively
0,34,106.35,3549.25,1,104.38970588235294,3615.9,7,3,0,1,0,0,1,4,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,1,0.9992754,ChurnBinary,Contact customer proactively
0,21,19.6,390.4,0,18.59047619047619,411.6,1,1,0,0,0,0,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,46,108.65,4903.2,0,106.59130434782608,4997.900000000001,8,1,0,1,0,1,1,2,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,0.00029259548,ChurnBinary,Contact customer proactively
0,34,97.7,3410.0,0,100.29411764705884,3321.8,6,3,0,0,0,0,1,3,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0.00045905708,ChurnBinary,Contact customer proactively
0,29,45.0,1242.45,0,42.84310344827586,1305.0,5,3,0,0,0,0,0,3,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0,0.0003046226,ChurnBinary,Contact customer proactively
0,27,80.65,2209.75,0,81.8425925925926,2177.55,4,2,0,0,0,0,0,2,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,0,0.00018268962,ChurnBinary,Contact customer proactively
0,72,89.8,6510.45,0,90.42291666666668,6465.599999999999,9,1,0,0,0,1,0,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,42,54.55,2455.05,0,58.45357142857144,2291.1,4,3,0,0,0,1,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0,0.00026066042,ChurnBinary,Contact customer proactively
1,27,78.05,2135.5,1,79.0925925925926,2107.35,4,3,0,1,0,0,0,4,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1,0.99936146,ChurnBinary,Contact customer proactively
0,66,66.1,4428.45,0,67.09772727272727,4362.599999999999,6,1,0,0,0,1,0,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,2,75.55,166.3,1,83.15,151.1,3,3,1,1,1,0,0,6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0.9994789,ChurnBinary,Contact customer proactively
0,32,96.2,3183.4,1,99.48125,3078.4,5,3,0,1,0,0,1,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,1,0.99925905,ChurnBinary,Contact customer proactively
1,14,74.95,1036.75,1,74.05357142857143,1049.3,3,3,0,1,0,0,0,4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0.99941325,ChurnBinary,Contact customer proactively
0,19,89.95,1682.4,0,88.54736842105264,1709.05,5,3,0,0,0,0,1,3,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.00037908956,ChurnBinary,Contact customer proactively
0,48,64.4,3035.35,0,63.23645833333333,3091.2000000000003,6,2,0,0,0,1,0,2,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.00017738654,ChurnBinary,Contact customer proactively
0,4,73.9,280.85,1,70.2125,295.6,3,3,1,1,1,0,0,6,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0.9994789,ChurnBinary,Contact customer proactively
1,57,89.85,4925.35,0,86.40964912280702,5121.45,5,3,0,1,0,1,0,4,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,0,0.00041941053,ChurnBinary,Contact customer proactively
0,58,75.2,4300.8,0,74.15172413793104,4361.6,6,2,0,0,0,1,0,2,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,0,0.00021667457,ChurnBinary,Contact customer proactively
1,56,68.45,4014.0,0,71.67857142857143,3833.2,7,2,0,0,0,1,0,2,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,0,0.00018130933,ChurnBinary,Contact customer proactively
0,69,19.75,1375.4,0,19.933333333333334,1362.75,1,1,0,0,0,1,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,10,53.7,521.0,0,52.1,537.0,6,1,0,0,0,0,0,1,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0,0.00015950973,ChurnBinary,Contact customer proactively
0,3,80.0,241.3,0,80.43333333333334,240.0,4,3,1,1,1,0,0,6,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0.0007027669,ChurnBinary,Contact customer proactively
0,35,26.2,954.9,0,27.282857142857143,917.0,2,2,0,0,0,0,0,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,11,19.25,180.3,1,16.39090909090909,211.75,1,3,0,0,0,0,0,3,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,1,0.998536,ChurnBinary,Contact customer proactively
0,56,100.55,5514.95,0,98.48125,5630.8,6,2,0,1,0,1,1,3,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,0,0.00031690366,ChurnBinary,Contact customer proactively
0,51,24.95,1222.25,0,23.965686274509803,1272.45,2,1,0,0,0,1,0,1,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
1,36,90.85,3186.7,1,88.51944444444445,3270.6,5,3,0,1,0,0,1,4,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1,0.99917597,ChurnBinary,Contact customer proactively
0,5,20.45,106.9,0,21.380000000000003,102.25,1,1,0,0,1,0,0,2,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,0,0.00016677137,ChurnBinary,Contact customer proactively
0,1,20.4,20.4,0,20.4,20.4,1,2,0,0,1,0,0,3,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,0,0.0002117654,ChurnBinary,Contact customer proactively
1,7,74.4,527.9,1,75.41428571428571,520.8000000000001,3,3,1,0,0,0,0,4,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,0.99945956,ChurnBinary,Contact customer proactively
0,69,53.65,3804.4,0,55.13623188405797,3701.85,4,2,0,0,0,1,0,2,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,0,0.00017738654,ChurnBinary,Contact customer proactively
0,22,67.5,1544.05,1,70.18409090909091,1485.0,6,2,0,0,0,0,0,2,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1,0.99785113,ChurnBinary,Contact customer proactively
0,63,24.2,1618.2,0,25.685714285714287,1524.6,2,1,0,0,0,1,0,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,55,75.75,4264.25,0,77.53181818181818,4166.25,7,2,0,0,0,1,0,2,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,0,0.00021005225,ChurnBinary,Contact customer proactively
0,3,57.55,161.45,0,53.81666666666666,172.64999999999998,4,3,0,1,1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0.00045474054,ChurnBinary,Contact customer proactively
0,67,81.35,5398.6,0,80.57611940298509,5450.45,7,1,0,0,0,1,0,1,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,3,25.25,58.9,1,19.633333333333333,75.75,1,3,0,1,1,0,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,0.9992865,ChurnBinary,Contact customer proactively
0,1,19.75,19.75,0,19.75,19.75,1,3,0,0,1,0,0,4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.0004187877,ChurnBinary,Contact customer proactively
0,16,89.05,1448.6,1,90.5375,1424.8,5,3,0,0,0,0,0,3,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,0.9992156,ChurnBinary,Contact customer proactively
0,62,104.05,6590.5,0,106.2983870967742,6451.099999999999,7,1,0,1,0,1,1,2,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,0,0.00027179858,ChurnBinary,Contact customer proactively
0,8,65.5,573.15,0,71.64375,524.0,6,3,0,0,0,0,0,3,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0.0002901907,ChurnBinary,Contact customer proactively
0,9,20.1,190.25,0,21.13888888888889,180.9,1,2,0,0,0,0,0,2,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,0,0.00017376519,ChurnBinary,Contact customer proactively
0,6,19.5,146.3,1,24.383333333333336,117.0,1,3,0,0,0,0,0,3,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1,0.998536,ChurnBinary,Contact customer proactively
0,28,59.0,1654.45,0,59.0875,1652.0,5,2,0,0,0,0,0,2,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,0,0.00017426015,ChurnBinary,Contact customer proactively
0,26,19.4,525.55,0,20.213461538461537,504.4,1,2,0,0,0,0,0,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,0,0.0001721428,ChurnBinary,Contact customer proactively
0,38,101.15,3956.7,0,104.1236842105263,3843.7,6,3,0,0,0,1,1,3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,0,0.00045905708,ChurnBinary,Contact customer proactively
0,18,50.3,913.3,0,50.73888888888889,905.4,3,3,0,1,0,0,0,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0.000437575,ChurnBinary,Contact customer proactively
0,3,31.0,95.05,1,31.683333333333334,93.0,2,3,0,0,1,0,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,1,0.99923444,ChurnBinary,Contact customer proactively
0,3,25.0,78.25,0,26.08333333333333,75.0,1,3,0,0,1,0,0,4,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.00045930786,ChurnBinary,Contact customer proactively
0,70,72.95,5265.55,0,75.22214285714286,5106.5,7,1,0,0,0,1,0,1,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,67,69.35,4653.25,0,69.45149253731343,4646.45,7,2,0,0,0,1,0,2,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,0,0.00018130933,ChurnBinary,Contact customer proactively
0,71,24.35,1654.6,0,23.304225352112677,1728.85,2,1,0,0,0,1,0,1,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,0,0.00015802041,ChurnBinary,Contact customer proactively
0,16,69.1,1083.7,0,67.73125,1105.6,6,3,0,1,0,0,0,4,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0,0.0004125414,ChurnBinary,Contact customer proactively
0,10,65.5,616.9,0,61.69,655.0,5,3,0,1,0,0,0,4,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0,0.00040541048,ChurnBinary,Contact customer proactively
0,1,90.85,90.85,1,90.85,90.85,5,3,1,0,1,0,1,5,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,1,0.99950564,ChurnBinary,Contact customer proactively
0,12,56.3,628.65,0,52.3875,675.5999999999999,3,3,0,0,0,0,0,3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0,0.00028883218,ChurnBinary,Contact customer proactively
0,5,53.85,259.8,1,51.96,269.25,4,3,0,0,1,0,0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.99907804,ChurnBinary,Contact customer proactively
