ChurnProbability,TopRiskFactor,RetentionRecommendation
0.00030427516,ChurnBinary,Contact customer proactively
0.9993781,ChurnBinary,Contact customer proactively
0.00027986124,ChurnBinary,Contact customer proactively
0.0002075767,ChurnBinary,Contact customer proactively
0.9990614,ChurnBinary,Contact customer proactively
0.000462245,ChurnBinary,Contact customer proactively
0.00017758504,ChurnBinary,Contact customer proactively
0.0002117654,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.9993262,ChurnBinary,Contact customer proactively
0.0003644844,ChurnBinary,Contact customer proactively
0.9994783,ChurnBinary,Contact customer proactively
0.00017426015,ChurnBinary,Contact customer proactively
0.00058214716,ChurnBinary,Contact customer proactively
0.0004686554,ChurnBinary,Contact customer proactively
0.00057630293,ChurnBinary,Contact customer proactively
0.00025726092,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00024531427,ChurnBinary,Contact customer proactively
0.00021481623,ChurnBinary,Contact customer proactively
0.9994789,ChurnBinary,Contact customer proactively
0.00025726092,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.9991959,ChurnBinary,Contact customer proactively
0.00032262286,ChurnBinary,Contact customer proactively
0.0003043088,ChurnBinary,Contact customer proactively
0.00020584698,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.99871194,ChurnBinary,Contact customer proactively
0.0003150411,ChurnBinary,Contact customer proactively
0.00028759483,ChurnBinary,Contact customer proactively
0.00056160055,ChurnBinary,Contact customer proactively
0.00035732234,ChurnBinary,Contact customer proactively
0.00015950973,ChurnBinary,Contact customer proactively
0.9994325,ChurnBinary,Contact customer proactively
0.00029096505,ChurnBinary,Contact customer proactively
0.00054343365,ChurnBinary,Contact customer proactively
0.0003450627,ChurnBinary,Contact customer proactively
0.0006317511,ChurnBinary,Contact customer proactively
0.99936146,ChurnBinary,Contact customer proactively
0.9992575,ChurnBinary,Contact customer proactively
0.00017426015,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00045247324,ChurnBinary,Contact customer proactively
0.999516,ChurnBinary,Contact customer proactively
0.00071787206,ChurnBinary,Contact customer proactively
0.99936575,ChurnBinary,Contact customer proactively
0.99937576,ChurnBinary,Contact customer proactively
0.00059927936,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00018412678,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.99937207,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00029180042,ChurnBinary,Contact customer proactively
0.00044470435,ChurnBinary,Contact customer proactively
0.999516,ChurnBinary,Contact customer proactively
0.00021012177,ChurnBinary,Contact customer proactively
0.0003679163,ChurnBinary,Contact customer proactively
0.9993736,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00026086555,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00021189748,ChurnBinary,Contact customer proactively
0.00023310384,ChurnBinary,Contact customer proactively
0.00030326413,ChurnBinary,Contact customer proactively
0.0003654231,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00016103535,ChurnBinary,Contact customer proactively
0.0002956562,ChurnBinary,Contact customer proactively
0.9989629,ChurnBinary,Contact customer proactively
0.00017376519,ChurnBinary,Contact customer proactively
0.00045030614,ChurnBinary,Contact customer proactively
0.99925596,ChurnBinary,Contact customer proactively
0.0002962914,ChurnBinary,Contact customer proactively
0.99951303,ChurnBinary,Contact customer proactively
0.00023310384,ChurnBinary,Contact customer proactively
0.9990128,ChurnBinary,Contact customer proactively
0.00029180042,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.999338,ChurnBinary,Contact customer proactively
0.00024311508,ChurnBinary,Contact customer proactively
0.999516,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.0001721428,ChurnBinary,Contact customer proactively
0.0001721428,ChurnBinary,Contact customer proactively
0.00030044388,ChurnBinary,Contact customer proactively
0.00031323518,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00028883218,ChurnBinary,Contact customer proactively
0.99941397,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.0006056349,ChurnBinary,Contact customer proactively
0.9994678,ChurnBinary,Contact customer proactively
0.0004557586,ChurnBinary,Contact customer proactively
0.0002075767,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.9994789,ChurnBinary,Contact customer proactively
0.00041320224,ChurnBinary,Contact customer proactively
0.9988098,ChurnBinary,Contact customer proactively
0.99910825,ChurnBinary,Contact customer proactively
0.00020635006,ChurnBinary,Contact customer proactively
0.00026679743,ChurnBinary,Contact customer proactively
0.00029427206,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00026066042,ChurnBinary,Contact customer proactively
0.9990709,ChurnBinary,Contact customer proactively
0.00072613836,ChurnBinary,Contact customer proactively
0.99944407,ChurnBinary,Contact customer proactively
0.0002117654,ChurnBinary,Contact customer proactively
0.99947566,ChurnBinary,Contact customer proactively
0.99951303,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00037770564,ChurnBinary,Contact customer proactively
0.99927574,ChurnBinary,Contact customer proactively
0.0003428547,ChurnBinary,Contact customer proactively
0.0004368546,ChurnBinary,Contact customer proactively
0.00027550623,ChurnBinary,Contact customer proactively
0.00019967012,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00072613836,ChurnBinary,Contact customer proactively
0.00049412565,ChurnBinary,Contact customer proactively
0.9993512,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00024506229,ChurnBinary,Contact customer proactively
0.0001721428,ChurnBinary,Contact customer proactively
0.0003318476,ChurnBinary,Contact customer proactively
0.00032333937,ChurnBinary,Contact customer proactively
0.00017426015,ChurnBinary,Contact customer proactively
0.0004522751,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.99886,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00023868821,ChurnBinary,Contact customer proactively
0.00023234321,ChurnBinary,Contact customer proactively
0.0002761629,ChurnBinary,Contact customer proactively
0.99919885,ChurnBinary,Contact customer proactively
0.00025833896,ChurnBinary,Contact customer proactively
0.00016103535,ChurnBinary,Contact customer proactively
0.00036167918,ChurnBinary,Contact customer proactively
0.99893767,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.9992182,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.99918145,ChurnBinary,Contact customer proactively
0.00028960506,ChurnBinary,Contact customer proactively
0.00025407207,ChurnBinary,Contact customer proactively
0.00025833896,ChurnBinary,Contact customer proactively
0.0003367776,ChurnBinary,Contact customer proactively
0.999421,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00020290009,ChurnBinary,Contact customer proactively
0.00022924274,ChurnBinary,Contact customer proactively
0.9992663,ChurnBinary,Contact customer proactively
0.00028095304,ChurnBinary,Contact customer proactively
0.9993554,ChurnBinary,Contact customer proactively
0.9994104,ChurnBinary,Contact customer proactively
0.0001721428,ChurnBinary,Contact customer proactively
0.00015950973,ChurnBinary,Contact customer proactively
0.0002560565,ChurnBinary,Contact customer proactively
0.99924076,ChurnBinary,Contact customer proactively
0.99942124,ChurnBinary,Contact customer proactively
0.0001721428,ChurnBinary,Contact customer proactively
0.00022024193,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00020635006,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.99945956,ChurnBinary,Contact customer proactively
0.9992937,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.0005501049,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00029588572,ChurnBinary,Contact customer proactively
0.9991936,ChurnBinary,Contact customer proactively
0.00022259096,ChurnBinary,Contact customer proactively
0.00039568573,ChurnBinary,Contact customer proactively
0.00072613836,ChurnBinary,Contact customer proactively
0.00025726092,ChurnBinary,Contact customer proactively
0.00043643924,ChurnBinary,Contact customer proactively
0.00015950973,ChurnBinary,Contact customer proactively
0.00034607458,ChurnBinary,Contact customer proactively
0.0002490171,ChurnBinary,Contact customer proactively
0.9986965,ChurnBinary,Contact customer proactively
0.99871564,ChurnBinary,Contact customer proactively
0.0003959687,ChurnBinary,Contact customer proactively
0.00039568573,ChurnBinary,Contact customer proactively
0.00027630854,ChurnBinary,Contact customer proactively
0.99951303,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.0003958147,ChurnBinary,Contact customer proactively
0.00044470435,ChurnBinary,Contact customer proactively
0.00015950973,ChurnBinary,Contact customer proactively
0.00031036598,ChurnBinary,Contact customer proactively
0.000241847,ChurnBinary,Contact customer proactively
0.99936336,ChurnBinary,Contact customer proactively
0.99917054,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00024444362,ChurnBinary,Contact customer proactively
0.99937457,ChurnBinary,Contact customer proactively
0.9987363,ChurnBinary,Contact customer proactively
0.999448,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00022004316,ChurnBinary,Contact customer proactively
0.00035708552,ChurnBinary,Contact customer proactively
0.0001721428,ChurnBinary,Contact customer proactively
0.00029264903,ChurnBinary,Contact customer proactively
0.99888605,ChurnBinary,Contact customer proactively
0.00045587154,ChurnBinary,Contact customer proactively
0.00017426015,ChurnBinary,Contact customer proactively
0.99916494,ChurnBinary,Contact customer proactively
0.00017426015,ChurnBinary,Contact customer proactively
0.00037770564,ChurnBinary,Contact customer proactively
0.0003072863,ChurnBinary,Contact customer proactively
0.00018412678,ChurnBinary,Contact customer proactively
0.99951303,ChurnBinary,Contact customer proactively
0.00021331098,ChurnBinary,Contact customer proactively
0.0004804495,ChurnBinary,Contact customer proactively
0.00068163505,ChurnBinary,Contact customer proactively
0.00039006694,ChurnBinary,Contact customer proactively
0.00015950973,ChurnBinary,Contact customer proactively
0.999448,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00018412678,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00016521425,ChurnBinary,Contact customer proactively
0.00021005225,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00031651053,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
0.00015802041,ChurnBinary,Contact customer proactively
